,States,Regions,latitude,longitude,Dates,Usage
5272,Rajasthan,NR,26.44999921,74.63998124,30/03/2020,232.8
5273,Delhi,NR,28.6699929,77.23000403,30/03/2020,76.9
5274,NR UP,NR,27.59998069,78.05000565,30/03/2020,276.6
5275,Uttarakhand,NR,30.32040895,78.05000565,30/03/2020,39.1
5276,HP,NR,31.10002545,77.16659704,30/03/2020,30.4
5277,J&K,NR,33.45,76.24,30/03/2020,51.4
5278,Chandigarh,NR,30.71999697,76.78000565,30/03/2020,4.5
5279,Chhattisgarh,WR,22.09042035,82.15998734,30/03/2020,78.2
5280,Gujarat,WR,22.2587,71.1924,30/03/2020,329.8
5281,MP,WR,21.30039105,76.13001949,30/03/2020,239.7
5282,Maharashtra,WR,19.25023195,73.16017493,30/03/2020,456.7
5283,Goa,WR,15.491997,73.81800065,30/03/2020,13.1
5284,DNH,WR,20.26657819,73.0166178,30/03/2020,19.0
5285,Andhra Pradesh,SR,14.7504291,78.57002559,30/03/2020,167.7
5286,Telangana,SR,18.1124,79.0193,30/03/2020,223.4
5287,Karnataka,SR,12.57038129,76.91999711,30/03/2020,209.0
5288,Kerala,SR,8.900372741,76.56999263,30/03/2020,72.5
5289,Tamil Nadu,SR,12.92038576,79.15004187,30/03/2020,285.9
5290,Pondy,SR,11.93499371,79.83000037,30/03/2020,6.7
5291,Bihar,ER,25.78541445,87.4799727,30/03/2020,71.6
5292,Jharkhand,ER,23.80039349,86.41998572,30/03/2020,24.1
5293,Odisha,ER,19.82042971,85.90001746,30/03/2020,66.9
5294,West Bengal,ER,22.58039044,88.32994665,30/03/2020,111.8
5295,Sikkim,ER,27.3333303,88.6166475,30/03/2020,2.0
5296,Arunachal Pradesh,NER,27.10039878,93.61660071,30/03/2020,2.2
5297,Assam,NER,26.7499809,94.21666744,30/03/2020,21.7
5298,Manipur,NER,24.79997072,93.95001705,30/03/2020,2.7
5299,NER Meghalaya,NER,25.57049217,91.8800142,30/03/2020,6.0
5300,Mizoram,NER,23.71039899,92.72001461,30/03/2020,1.8
5301,Nagaland,NER,25.6669979,94.11657019,30/03/2020,2.2
5302,Tripura,NER,23.83540428,91.27999914,30/03/2020,3.5
5303,ALL INDIA TOTAL,,,,30/03/2020,3456.0
5304,Punjab,NR,31.51997398,75.98000281,31/03/2020,121.2
5305,Haryana,NR,28.45000633,77.01999101,31/03/2020,132.1
5306,Rajasthan,NR,26.44999921,74.63998124,31/03/2020,235.6
5307,Delhi,NR,28.6699929,77.23000403,31/03/2020,76.9
5308,NR UP,NR,27.59998069,78.05000565,31/03/2020,277.3
5309,Uttarakhand,NR,30.32040895,78.05000565,31/03/2020,40.0
5310,HP,NR,31.10002545,77.16659704,31/03/2020,30.0
5311,J&K,NR,33.45,76.24,31/03/2020,52.5
5312,Chandigarh,NR,30.71999697,76.78000565,31/03/2020,4.5
5313,Chhattisgarh,WR,22.09042035,82.15998734,31/03/2020,78.6
5314,Gujarat,WR,22.2587,71.1924,31/03/2020,325.4
5315,MP,WR,21.30039105,76.13001949,31/03/2020,237.4
5316,Maharashtra,WR,19.25023195,73.16017493,31/03/2020,447.8
5317,Goa,WR,15.491997,73.81800065,31/03/2020,10.9
5318,DNH,WR,20.26657819,73.0166178,31/03/2020,19.0
5319,Andhra Pradesh,SR,14.7504291,78.57002559,31/03/2020,164.5
5320,Telangana,SR,18.1124,79.0193,31/03/2020,225.7
5321,Karnataka,SR,12.57038129,76.91999711,31/03/2020,204.1
5322,Kerala,SR,8.900372741,76.56999263,31/03/2020,66.9
5323,Tamil Nadu,SR,12.92038576,79.15004187,31/03/2020,261.1
5324,Pondy,SR,11.93499371,79.83000037,31/03/2020,6.4
5325,Bihar,ER,25.78541445,87.4799727,31/03/2020,75.4
5326,Jharkhand,ER,23.80039349,86.41998572,31/03/2020,25.1
5327,Odisha,ER,19.82042971,85.90001746,31/03/2020,65.6
5328,West Bengal,ER,22.58039044,88.32994665,31/03/2020,110.3
5329,Sikkim,ER,27.3333303,88.6166475,31/03/2020,2.0
5330,Arunachal Pradesh,NER,27.10039878,93.61660071,31/03/2020,2.2
5331,Assam,NER,26.7499809,94.21666744,31/03/2020,22.5
5332,Manipur,NER,24.79997072,93.95001705,31/03/2020,2.7
5333,NER Meghalaya,NER,25.57049217,91.8800142,31/03/2020,6.4
5334,Mizoram,NER,23.71039899,92.72001461,31/03/2020,1.8
5335,Nagaland,NER,25.6669979,94.11657019,31/03/2020,2.2
5336,Tripura,NER,23.83540428,91.27999914,31/03/2020,3.7
5337,ALL INDIA TOTAL,,,,31/03/2020,3416.4
5338,Punjab,NR,31.51997398,75.98000281,01/04/2020,123.3
5339,Haryana,NR,28.45000633,77.01999101,01/04/2020,134.5
5340,Rajasthan,NR,26.44999921,74.63998124,01/04/2020,232.7
5341,Delhi,NR,28.6699929,77.23000403,01/04/2020,79.2
5342,NR UP,NR,27.59998069,78.05000565,01/04/2020,293.2
5343,Uttarakhand,NR,30.32040895,78.05000565,01/04/2020,42.2
5344,HP,NR,31.10002545,77.16659704,01/04/2020,30.6
5345,J&K,NR,33.45,76.24,01/04/2020,52.4
5346,Chandigarh,NR,30.71999697,76.78000565,01/04/2020,4.9
5347,Chhattisgarh,WR,22.09042035,82.15998734,01/04/2020,74.5
5348,Gujarat,WR,22.2587,71.1924,01/04/2020,324.4
5349,MP,WR,21.30039105,76.13001949,01/04/2020,242.8
5350,Maharashtra,WR,19.25023195,73.16017493,01/04/2020,427.8
5351,Goa,WR,15.491997,73.81800065,01/04/2020,13.1
5352,DNH,WR,20.26657819,73.0166178,01/04/2020,18.9
5353,Andhra Pradesh,SR,14.7504291,78.57002559,01/04/2020,168.2
5354,Telangana,SR,18.1124,79.0193,01/04/2020,222.7
5355,Karnataka,SR,12.57038129,76.91999711,01/04/2020,207.2
5356,Kerala,SR,8.900372741,76.56999263,01/04/2020,72.7
5357,Tamil Nadu,SR,12.92038576,79.15004187,01/04/2020,272.4
5358,Pondy,SR,11.93499371,79.83000037,01/04/2020,6.8
5359,Bihar,ER,25.78541445,87.4799727,01/04/2020,75.2
5360,Jharkhand,ER,23.80039349,86.41998572,01/04/2020,24.0
5361,Odisha,ER,19.82042971,85.90001746,01/04/2020,65.3
5362,West Bengal,ER,22.58039044,88.32994665,01/04/2020,109.6
5363,Sikkim,ER,27.3333303,88.6166475,01/04/2020,2.2
5364,Arunachal Pradesh,NER,27.10039878,93.61660071,01/04/2020,2.2
5365,Assam,NER,26.7499809,94.21666744,01/04/2020,22.4
5366,Manipur,NER,24.79997072,93.95001705,01/04/2020,2.6
5367,NER Meghalaya,NER,25.57049217,91.8800142,01/04/2020,6.3
5368,Mizoram,NER,23.71039899,92.72001461,01/04/2020,1.9
5369,Nagaland,NER,25.6669979,94.11657019,01/04/2020,2.3
5370,Tripura,NER,23.83540428,91.27999914,01/04/2020,3.8
5371,ALL INDIA TOTAL,,,,01/04/2020,3439.0
5372,Punjab,NR,31.51997398,75.98000281,02/04/2020,120.9
5373,Haryana,NR,28.45000633,77.01999101,02/04/2020,133.6
5374,Rajasthan,NR,26.44999921,74.63998124,02/04/2020,235.0
5375,Delhi,NR,28.6699929,77.23000403,02/04/2020,82.0
5376,NR UP,NR,27.59998069,78.05000565,02/04/2020,304.8
5377,Uttarakhand,NR,30.32040895,78.05000565,02/04/2020,41.4
5378,HP,NR,31.10002545,77.16659704,02/04/2020,30.4
5379,J&K,NR,33.45,76.24,02/04/2020,52.5
5380,Chandigarh,NR,30.71999697,76.78000565,02/04/2020,4.9
5381,Chhattisgarh,WR,22.09042035,82.15998734,02/04/2020,75.3
5382,Gujarat,WR,22.2587,71.1924,02/04/2020,320.9
5383,MP,WR,21.30039105,76.13001949,02/04/2020,245.1
5384,Maharashtra,WR,19.25023195,73.16017493,02/04/2020,428.5
5385,Goa,WR,15.491997,73.81800065,02/04/2020,13.5
5386,DNH,WR,20.26657819,73.0166178,02/04/2020,18.7
5387,Andhra Pradesh,SR,14.7504291,78.57002559,02/04/2020,172.6
5388,Telangana,SR,18.1124,79.0193,02/04/2020,225.7
5389,Karnataka,SR,12.57038129,76.91999711,02/04/2020,211.6
5390,Kerala,SR,8.900372741,76.56999263,02/04/2020,74.4
5391,Tamil Nadu,SR,12.92038576,79.15004187,02/04/2020,271.4
5392,Pondy,SR,11.93499371,79.83000037,02/04/2020,6.8
5393,Bihar,ER,25.78541445,87.4799727,02/04/2020,77.7
5394,Jharkhand,ER,23.80039349,86.41998572,02/04/2020,25.1
5395,Odisha,ER,19.82042971,85.90001746,02/04/2020,66.2
5396,West Bengal,ER,22.58039044,88.32994665,02/04/2020,107.0
5397,Sikkim,ER,27.3333303,88.6166475,02/04/2020,2.1
5398,Arunachal Pradesh,NER,27.10039878,93.61660071,02/04/2020,2.3
5399,Assam,NER,26.7499809,94.21666744,02/04/2020,22.8
5400,Manipur,NER,24.79997072,93.95001705,02/04/2020,2.7
5401,NER Meghalaya,NER,25.57049217,91.8800142,02/04/2020,6.2
5402,Mizoram,NER,23.71039899,92.72001461,02/04/2020,1.7
5403,Nagaland,NER,25.6669979,94.11657019,02/04/2020,2.3
5404,Tripura,NER,23.83540428,91.27999914,02/04/2020,3.3
5405,ALL INDIA TOTAL,,,,02/04/2020,3468.2
5406,Punjab,NR,31.51997398,75.98000281,03/04/2020,122.1
5407,Haryana,NR,28.45000633,77.01999101,03/04/2020,133.0
5408,Rajasthan,NR,26.44999921,74.63998124,03/04/2020,234.6
5409,Delhi,NR,28.6699929,77.23000403,03/04/2020,80.4
5410,NR UP,NR,27.59998069,78.05000565,03/04/2020,297.0
5411,Uttarakhand,NR,30.32040895,78.05000565,03/04/2020,41.5
5412,HP,NR,31.10002545,77.16659704,03/04/2020,30.0
5413,J&K,NR,33.45,76.24,03/04/2020,53.4
5414,Chandigarh,NR,30.71999697,76.78000565,03/04/2020,4.7
5415,Chhattisgarh,WR,22.09042035,82.15998734,03/04/2020,75.8
5416,Gujarat,WR,22.2587,71.1924,03/04/2020,317.6
5417,MP,WR,21.30039105,76.13001949,03/04/2020,246.2
5418,Maharashtra,WR,19.25023195,73.16017493,03/04/2020,425.5
5419,Goa,WR,15.491997,73.81800065,03/04/2020,13.4
5420,DNH,WR,20.26657819,73.0166178,03/04/2020,18.7
5421,Andhra Pradesh,SR,14.7504291,78.57002559,03/04/2020,170.1
5422,Telangana,SR,18.1124,79.0193,03/04/2020,208.3
5423,Karnataka,SR,12.57038129,76.91999711,03/04/2020,208.1
5424,Kerala,SR,8.900372741,76.56999263,03/04/2020,73.6
5425,Tamil Nadu,SR,12.92038576,79.15004187,03/04/2020,276.3
5426,Pondy,SR,11.93499371,79.83000037,03/04/2020,6.7
5427,Bihar,ER,25.78541445,87.4799727,03/04/2020,76.1
5428,Jharkhand,ER,23.80039349,86.41998572,03/04/2020,24.5
5429,Odisha,ER,19.82042971,85.90001746,03/04/2020,70.3
5430,West Bengal,ER,22.58039044,88.32994665,03/04/2020,111.1
5431,Sikkim,ER,27.3333303,88.6166475,03/04/2020,2.1
5432,Arunachal Pradesh,NER,27.10039878,93.61660071,03/04/2020,2.2
5433,Assam,NER,26.7499809,94.21666744,03/04/2020,22.4
5434,Manipur,NER,24.79997072,93.95001705,03/04/2020,2.6
5435,NER Meghalaya,NER,25.57049217,91.8800142,03/04/2020,6.4
5436,Mizoram,NER,23.71039899,92.72001461,03/04/2020,1.7
5437,Nagaland,NER,25.6669979,94.11657019,03/04/2020,2.3
5438,Tripura,NER,23.83540428,91.27999914,03/04/2020,3.5
5439,ALL INDIA TOTAL,,,,03/04/2020,3438.6
5440,Punjab,NR,31.51997398,75.98000281,04/04/2020,113.8
5441,Haryana,NR,28.45000633,77.01999101,04/04/2020,124.6
5442,Rajasthan,NR,26.44999921,74.63998124,04/04/2020,231.0
5443,Delhi,NR,28.6699929,77.23000403,04/04/2020,78.0
5444,NR UP,NR,27.59998069,78.05000565,04/04/2020,308.0
5445,Uttarakhand,NR,30.32040895,78.05000565,04/04/2020,39.1
5446,HP,NR,31.10002545,77.16659704,04/04/2020,27.5
5447,J&K,NR,33.45,76.24,04/04/2020,52.7
5448,Chandigarh,NR,30.71999697,76.78000565,04/04/2020,4.4
5449,Chhattisgarh,WR,22.09042035,82.15998734,04/04/2020,77.2
5450,Gujarat,WR,22.2587,71.1924,04/04/2020,306.7
5451,MP,WR,21.30039105,76.13001949,04/04/2020,246.9
5452,Maharashtra,WR,19.25023195,73.16017493,04/04/2020,415.3
5453,Goa,WR,15.491997,73.81800065,04/04/2020,13.3
5454,DNH,WR,20.26657819,73.0166178,04/04/2020,18.4
5455,Andhra Pradesh,SR,14.7504291,78.57002559,04/04/2020,163.0
5456,Telangana,SR,18.1124,79.0193,04/04/2020,204.8
5457,Karnataka,SR,12.57038129,76.91999711,04/04/2020,193.3
5458,Kerala,SR,8.900372741,76.56999263,04/04/2020,66.5
5459,Tamil Nadu,SR,12.92038576,79.15004187,04/04/2020,259.2
5460,Pondy,SR,11.93499371,79.83000037,04/04/2020,6.2
5461,Bihar,ER,25.78541445,87.4799727,04/04/2020,80.2
5462,Jharkhand,ER,23.80039349,86.41998572,04/04/2020,25.2
5463,Odisha,ER,19.82042971,85.90001746,04/04/2020,71.6
5464,West Bengal,ER,22.58039044,88.32994665,04/04/2020,100.7
5465,Sikkim,ER,27.3333303,88.6166475,04/04/2020,1.9
5466,Arunachal Pradesh,NER,27.10039878,93.61660071,04/04/2020,2.1
5467,Assam,NER,26.7499809,94.21666744,04/04/2020,21.4
5468,Manipur,NER,24.79997072,93.95001705,04/04/2020,2.4
5469,NER Meghalaya,NER,25.57049217,91.8800142,04/04/2020,6.2
5470,Mizoram,NER,23.71039899,92.72001461,04/04/2020,1.7
5471,Nagaland,NER,25.6669979,94.11657019,04/04/2020,2.1
5472,Tripura,NER,23.83540428,91.27999914,04/04/2020,3.4
5473,ALL INDIA TOTAL,,,,04/04/2020,3345.9
5474,Punjab,NR,31.51997398,75.98000281,05/04/2020,86.3
5475,Haryana,NR,28.45000633,77.01999101,05/04/2020,93.0
5476,Rajasthan,NR,26.44999921,74.63998124,05/04/2020,178.7
5477,Delhi,NR,28.6699929,77.23000403,05/04/2020,46.1
5478,NR UP,NR,27.59998069,78.05000565,05/04/2020,240.8
5479,Uttarakhand,NR,30.32040895,78.05000565,05/04/2020,22.5
5480,HP,NR,31.10002545,77.16659704,05/04/2020,13.0
5481,J&K,NR,33.45,76.24,05/04/2020,45.6
5482,Chandigarh,NR,30.71999697,76.78000565,05/04/2020,2.4
5483,Chhattisgarh,WR,22.09042035,82.15998734,05/04/2020,81.6
5484,Gujarat,WR,22.2587,71.1924,05/04/2020,282.4
5485,MP,WR,21.30039105,76.13001949,05/04/2020,182.1
5486,Maharashtra,WR,19.25023195,73.16017493,05/04/2020,395.6
5487,Goa,WR,15.491997,73.81800065,05/04/2020,7.4
5488,DNH,WR,20.26657819,73.0166178,05/04/2020,13.5
5489,Andhra Pradesh,SR,14.7504291,78.57002559,05/04/2020,176.7
5490,Telangana,SR,18.1124,79.0193,05/04/2020,219.7
5491,Karnataka,SR,12.57038129,76.91999711,05/04/2020,226.4
5492,Kerala,SR,8.900372741,76.56999263,05/04/2020,69.9
5493,Tamil Nadu,SR,12.92038576,79.15004187,05/04/2020,276.5
5494,Pondy,SR,11.93499371,79.83000037,05/04/2020,6.1
5495,Bihar,ER,25.78541445,87.4799727,05/04/2020,68.2
5496,Jharkhand,ER,23.80039349,86.41998572,05/04/2020,21.5
5497,Odisha,ER,19.82042971,85.90001746,05/04/2020,66.5
5498,West Bengal,ER,22.58039044,88.32994665,05/04/2020,100.4
5499,Sikkim,ER,27.3333303,88.6166475,05/04/2020,1.0
5500,Arunachal Pradesh,NER,27.10039878,93.61660071,05/04/2020,2.1
5501,Assam,NER,26.7499809,94.21666744,05/04/2020,19.0
5502,Manipur,NER,24.79997072,93.95001705,05/04/2020,2.4
5503,NER Meghalaya,NER,25.57049217,91.8800142,05/04/2020,5.6
5504,Mizoram,NER,23.71039899,92.72001461,05/04/2020,1.6
5505,Nagaland,NER,25.6669979,94.11657019,05/04/2020,2.2
5506,Tripura,NER,23.83540428,91.27999914,05/04/2020,3.1
5507,ALL INDIA TOTAL,,,,05/04/2020,3025.3
5508,Punjab,NR,31.51997398,75.98000281,06/04/2020,74.7
5509,Haryana,NR,28.45000633,77.01999101,06/04/2020,92.0
5510,Rajasthan,NR,26.44999921,74.63998124,06/04/2020,171.9
5511,Delhi,NR,28.6699929,77.23000403,06/04/2020,48.7
5512,NR UP,NR,27.59998069,78.05000565,06/04/2020,247.4
5513,Uttarakhand,NR,30.32040895,78.05000565,06/04/2020,21.7
5514,HP,NR,31.10002545,77.16659704,06/04/2020,20.5
5515,J&K,NR,33.45,76.24,06/04/2020,44.7
5516,Chandigarh,NR,30.71999697,76.78000565,06/04/2020,2.4
5517,Chhattisgarh,WR,22.09042035,82.15998734,06/04/2020,86.4
5518,Gujarat,WR,22.2587,71.1924,06/04/2020,291.0
5519,MP,WR,21.30039105,76.13001949,06/04/2020,183.4
5520,Maharashtra,WR,19.25023195,73.16017493,06/04/2020,403.6
5521,Goa,WR,15.491997,73.81800065,06/04/2020,6.9
5522,DNH,WR,20.26657819,73.0166178,06/04/2020,15.0
5523,Andhra Pradesh,SR,14.7504291,78.57002559,06/04/2020,181.4
5524,Telangana,SR,18.1124,79.0193,06/04/2020,224.9
5525,Karnataka,SR,12.57038129,76.91999711,06/04/2020,238.3
5526,Kerala,SR,8.900372741,76.56999263,06/04/2020,75.3
5527,Tamil Nadu,SR,12.92038576,79.15004187,06/04/2020,302.6
5528,Pondy,SR,11.93499371,79.83000037,06/04/2020,7.0
5529,Bihar,ER,25.78541445,87.4799727,06/04/2020,63.0
5530,Jharkhand,ER,23.80039349,86.41998572,06/04/2020,23.2
5531,Odisha,ER,19.82042971,85.90001746,06/04/2020,69.1
5532,West Bengal,ER,22.58039044,88.32994665,06/04/2020,114.7
5533,Sikkim,ER,27.3333303,88.6166475,06/04/2020,1.4
5534,Arunachal Pradesh,NER,27.10039878,93.61660071,06/04/2020,1.9
5535,Assam,NER,26.7499809,94.21666744,06/04/2020,21.5
5536,Manipur,NER,24.79997072,93.95001705,06/04/2020,2.7
5537,NER Meghalaya,NER,25.57049217,91.8800142,06/04/2020,5.8
5538,Mizoram,NER,23.71039899,92.72001461,06/04/2020,1.8
5539,Nagaland,NER,25.6669979,94.11657019,06/04/2020,2.1
5540,Tripura,NER,23.83540428,91.27999914,06/04/2020,3.5
5541,ALL INDIA TOTAL,,,,06/04/2020,3113.1
5542,Punjab,NR,31.51997398,75.98000281,07/04/2020,69.6
5543,Haryana,NR,28.45000633,77.01999101,07/04/2020,85.9
5544,Rajasthan,NR,26.44999921,74.63998124,07/04/2020,171.4
5545,Delhi,NR,28.6699929,77.23000403,07/04/2020,46.0
5546,NR UP,NR,27.59998069,78.05000565,07/04/2020,241.6
5547,Uttarakhand,NR,30.32040895,78.05000565,07/04/2020,19.5
5548,HP,NR,31.10002545,77.16659704,07/04/2020,15.6
5549,J&K,NR,33.45,76.24,07/04/2020,42.8
5550,Chandigarh,NR,30.71999697,76.78000565,07/04/2020,2.3
5551,Chhattisgarh,WR,22.09042035,82.15998734,07/04/2020,80.8
5552,Gujarat,WR,22.2587,71.1924,07/04/2020,263.0
5553,MP,WR,21.30039105,76.13001949,07/04/2020,178.9
5554,Maharashtra,WR,19.25023195,73.16017493,07/04/2020,394.4
5555,Goa,WR,15.491997,73.81800065,07/04/2020,7.2
5556,DNH,WR,20.26657819,73.0166178,07/04/2020,12.9
5557,Andhra Pradesh,SR,14.7504291,78.57002559,07/04/2020,175.4
5558,Telangana,SR,18.1124,79.0193,07/04/2020,210.7
5559,Karnataka,SR,12.57038129,76.91999711,07/04/2020,231.2
5560,Kerala,SR,8.900372741,76.56999263,07/04/2020,69.9
5561,Tamil Nadu,SR,12.92038576,79.15004187,07/04/2020,290.7
5562,Pondy,SR,11.93499371,79.83000037,07/04/2020,5.0
5563,Bihar,ER,25.78541445,87.4799727,07/04/2020,69.9
5564,Jharkhand,ER,23.80039349,86.41998572,07/04/2020,23.9
5565,Odisha,ER,19.82042971,85.90001746,07/04/2020,74.7
5566,West Bengal,ER,22.58039044,88.32994665,07/04/2020,106.4
5567,Sikkim,ER,27.3333303,88.6166475,07/04/2020,1.5
5568,Arunachal Pradesh,NER,27.10039878,93.61660071,07/04/2020,2.0
5569,Assam,NER,26.7499809,94.21666744,07/04/2020,21.3
5570,Manipur,NER,24.79997072,93.95001705,07/04/2020,2.6
5571,NER Meghalaya,NER,25.57049217,91.8800142,07/04/2020,5.3
5572,Mizoram,NER,23.71039899,92.72001461,07/04/2020,1.7
5573,Nagaland,NER,25.6669979,94.11657019,07/04/2020,2.0
5574,Tripura,NER,23.83540428,91.27999914,07/04/2020,3.6
5575,ALL INDIA TOTAL,,,,07/04/2020,2974.2
5576,Punjab,NR,31.51997398,75.98000281,08/04/2020,63.1
5577,Haryana,NR,28.45000633,77.01999101,08/04/2020,76.7
5578,Rajasthan,NR,26.44999921,74.63998124,08/04/2020,161.2
5579,Delhi,NR,28.6699929,77.23000403,08/04/2020,46.1
5580,NR UP,NR,27.59998069,78.05000565,08/04/2020,239.9
5581,Uttarakhand,NR,30.32040895,78.05000565,08/04/2020,18.2
5582,HP,NR,31.10002545,77.16659704,08/04/2020,12.8
5583,J&K,NR,33.45,76.24,08/04/2020,44.6
5584,Chandigarh,NR,30.71999697,76.78000565,08/04/2020,2.3
5585,Chhattisgarh,WR,22.09042035,82.15998734,08/04/2020,75.2
5586,Gujarat,WR,22.2587,71.1924,08/04/2020,238.2
5587,MP,WR,21.30039105,76.13001949,08/04/2020,160.0
5588,Maharashtra,WR,19.25023195,73.16017493,08/04/2020,357.9
5589,Goa,WR,15.491997,73.81800065,08/04/2020,6.2
5590,DNH,WR,20.26657819,73.0166178,08/04/2020,3.2
5591,Andhra Pradesh,SR,14.7504291,78.57002559,08/04/2020,162.1
5592,Telangana,SR,18.1124,79.0193,08/04/2020,207.4
5593,Karnataka,SR,12.57038129,76.91999711,08/04/2020,214.9
5594,Kerala,SR,8.900372741,76.56999263,08/04/2020,66.7
5595,Tamil Nadu,SR,12.92038576,79.15004187,08/04/2020,256.3
5596,Pondy,SR,11.93499371,79.83000037,08/04/2020,4.2
5597,Bihar,ER,25.78541445,87.4799727,08/04/2020,72.7
5598,Jharkhand,ER,23.80039349,86.41998572,08/04/2020,24.2
5599,Odisha,ER,19.82042971,85.90001746,08/04/2020,79.1
5600,West Bengal,ER,22.58039044,88.32994665,08/04/2020,107.8
5601,Sikkim,ER,27.3333303,88.6166475,08/04/2020,1.4
5602,Arunachal Pradesh,NER,27.10039878,93.61660071,08/04/2020,2.1
5603,Assam,NER,26.7499809,94.21666744,08/04/2020,19.5
5604,Manipur,NER,24.79997072,93.95001705,08/04/2020,2.3
5605,NER Meghalaya,NER,25.57049217,91.8800142,08/04/2020,5.0
5606,Mizoram,NER,23.71039899,92.72001461,08/04/2020,1.5
5607,Nagaland,NER,25.6669979,94.11657019,08/04/2020,2.1
5608,Tripura,NER,23.83540428,91.27999914,08/04/2020,3.5
5609,ALL INDIA TOTAL,,,,08/04/2020,2776.5
5610,Punjab,NR,31.51997398,75.98000281,09/04/2020,66.9
5611,Haryana,NR,28.45000633,77.01999101,09/04/2020,74.7
5612,Rajasthan,NR,26.44999921,74.63998124,09/04/2020,127.9
5613,Delhi,NR,28.6699929,77.23000403,09/04/2020,44.1
5614,NR UP,NR,27.59998069,78.05000565,09/04/2020,238.9
5615,Uttarakhand,NR,30.32040895,78.05000565,09/04/2020,18.0
5616,HP,NR,31.10002545,77.16659704,09/04/2020,12.0
5617,J&K,NR,33.45,76.24,09/04/2020,43.2
5618,Chandigarh,NR,30.71999697,76.78000565,09/04/2020,2.3
5619,Chhattisgarh,WR,22.09042035,82.15998734,09/04/2020,73.4
5620,Gujarat,WR,22.2587,71.1924,09/04/2020,207.5
5621,MP,WR,21.30039105,76.13001949,09/04/2020,150.3
5622,Maharashtra,WR,19.25023195,73.16017493,09/04/2020,328.0
5623,Goa,WR,15.491997,73.81800065,09/04/2020,6.9
5624,DNH,WR,20.26657819,73.0166178,09/04/2020,2.2
5625,Andhra Pradesh,SR,14.7504291,78.57002559,09/04/2020,159.7
5626,Telangana,SR,18.1124,79.0193,09/04/2020,202.5
5627,Karnataka,SR,12.57038129,76.91999711,09/04/2020,213.6
5628,Kerala,SR,8.900372741,76.56999263,09/04/2020,65.7
5629,Tamil Nadu,SR,12.92038576,79.15004187,09/04/2020,245.9
5630,Pondy,SR,11.93499371,79.83000037,09/04/2020,4.1
5631,Bihar,ER,25.78541445,87.4799727,09/04/2020,73.3
5632,Jharkhand,ER,23.80039349,86.41998572,09/04/2020,23.2
5633,Odisha,ER,19.82042971,85.90001746,09/04/2020,82.7
5634,West Bengal,ER,22.58039044,88.32994665,09/04/2020,111.8
5635,Sikkim,ER,27.3333303,88.6166475,09/04/2020,1.3
5636,Arunachal Pradesh,NER,27.10039878,93.61660071,09/04/2020,2.0
5637,Assam,NER,26.7499809,94.21666744,09/04/2020,19.1
5638,Manipur,NER,24.79997072,93.95001705,09/04/2020,2.5
5639,NER Meghalaya,NER,25.57049217,91.8800142,09/04/2020,4.7
5640,Mizoram,NER,23.71039899,92.72001461,09/04/2020,1.6
5641,Nagaland,NER,25.6669979,94.11657019,09/04/2020,2.1
5642,Tripura,NER,23.83540428,91.27999914,09/04/2020,3.2
5643,ALL INDIA TOTAL,,,,09/04/2020,2652.4
5644,Punjab,NR,31.51997398,75.98000281,10/04/2020,57.6
5645,Haryana,NR,28.45000633,77.01999101,10/04/2020,65.9
5646,Rajasthan,NR,26.44999921,74.63998124,10/04/2020,105.8
5647,Delhi,NR,28.6699929,77.23000403,10/04/2020,44.4
5648,NR UP,NR,27.59998069,78.05000565,10/04/2020,217.3
5649,Uttarakhand,NR,30.32040895,78.05000565,10/04/2020,17.0
5650,HP,NR,31.10002545,77.16659704,10/04/2020,12.9
5651,J&K,NR,33.45,76.24,10/04/2020,42.9
5652,Chandigarh,NR,30.71999697,76.78000565,10/04/2020,2.4
5653,Chhattisgarh,WR,22.09042035,82.15998734,10/04/2020,77.0
5654,Gujarat,WR,22.2587,71.1924,10/04/2020,192.3
5655,MP,WR,21.30039105,76.13001949,10/04/2020,131.8
5656,Maharashtra,WR,19.25023195,73.16017493,10/04/2020,348.2
5657,Goa,WR,15.491997,73.81800065,10/04/2020,7.0
5658,DNH,WR,20.26657819,73.0166178,10/04/2020,2.0
5659,Andhra Pradesh,SR,14.7504291,78.57002559,10/04/2020,160.4
5660,Telangana,SR,18.1124,79.0193,10/04/2020,202.7
5661,Karnataka,SR,12.57038129,76.91999711,10/04/2020,217.4
5662,Kerala,SR,8.900372741,76.56999263,10/04/2020,66.6
5663,Tamil Nadu,SR,12.92038576,79.15004187,10/04/2020,244.7
5664,Pondy,SR,11.93499371,79.83000037,10/04/2020,4.1
5665,Bihar,ER,25.78541445,87.4799727,10/04/2020,76.3
5666,Jharkhand,ER,23.80039349,86.41998572,10/04/2020,23.7
5667,Odisha,ER,19.82042971,85.90001746,10/04/2020,80.7
5668,West Bengal,ER,22.58039044,88.32994665,10/04/2020,117.0
5669,Sikkim,ER,27.3333303,88.6166475,10/04/2020,1.3
5670,Arunachal Pradesh,NER,27.10039878,93.61660071,10/04/2020,2.0
5671,Assam,NER,26.7499809,94.21666744,10/04/2020,20.6
5672,Manipur,NER,24.79997072,93.95001705,10/04/2020,2.5
5673,NER Meghalaya,NER,25.57049217,91.8800142,10/04/2020,4.3
5674,Mizoram,NER,23.71039899,92.72001461,10/04/2020,1.8
